Date,Open,Close,Volume
2019-03-05,24.345179509219992,24.0649471282959,12000
2019-03-06,24.18949305305021,23.891746520996094,26300
2019-03-07,23.91704737517927,23.557025909423828,35000
2019-03-08,23.4402616261755,23.550212860107422,42200
2019-03-11,23.741902781243777,23.989051818847656,57800
2019-03-12,25.785262379541532,23.956941604614258,113600
2019-03-13,24.08246167642087,24.03867530822754,116500
2019-03-14,24.092191549732885,23.994888305664062,40700
2019-03-15,24.11165376095633,24.289716720581055,105600
2019-03-18,24.403559073135003,24.190465927124023,146700
2019-03-19,24.325719483434106,24.276094436645508,164700
2019-03-20,24.325716941171805,24.170032501220703,45400
2019-03-21,24.179764433564525,24.472644805908203,91300
2019-03-22,24.374366314734647,23.819740295410156,120500
2019-03-25,23.702979570419956,23.680599212646484,38600
2019-03-26,23.897583638892122,23.81001091003418,34700
2019-03-27,23.83920093330455,23.652379989624023,30800
2019-03-28,23.673790506585487,23.68254852294922,29900
2019-03-29,23.868393727739807,23.878124237060547,43400
2019-04-01,24.08246069906351,24.277067184448242,47900
2019-04-02,24.423020874988847,24.393829345703125,157100
2019-04-03,24.656547888083452,24.637086868286133,97600
2019-04-04,24.744119150419856,24.666276931762695,155300
2019-04-05,24.83169330763195,24.851154327392578,116700
2019-04-08,24.909538148747778,24.936782836914062,89200
2019-04-09,24.928998292679942,24.760663986206055,53700
2019-04-10,24.860885892538647,25.055492401123047,186600
2019-04-11,25.18198258093088,24.997108459472656,95500
2019-04-12,25.104141955742627,25.327939987182617,374000
2019-04-15,25.376590100384878,25.201444625854492,285800
2019-04-16,25.366857728006558,25.5128116607666,220800
2019-04-17,25.697690040662607,25.590656280517578,297200
2019-04-18,25.65876597729498,25.542001724243164,155500
2019-04-22,25.57119672744343,25.561466217041016,258200
2019-04-23,25.600385129643392,25.736610412597656,207800
2019-04-24,25.785259928521278,25.746337890625,257500
2019-04-25,25.571193498994212,24.948453903198242,439200
2019-04-26,24.938728425759454,24.987380981445312,214900
2019-04-29,24.997109972387538,25.016569137573242,126000
2019-04-30,24.967919221105838,25.02630043029785,111500
2019-05-01,25.20144414497875,24.860883712768555,279200
2019-05-02,24.812233753460944,24.821964263916016,94300
2019-05-03,24.92899674568225,24.997108459472656,91900
2019-05-06,24.52032362886772,24.772336959838867,184600
2019-05-07,24.60789709605929,24.277067184448242,209700
2019-05-08,24.257605091871252,24.335447311401367,139700
2019-05-09,24.04353979396783,23.741901397705078,169400
2019-05-10,23.664059950580743,23.751632690429688,220000
2019-05-13,23.25538828441257,22.9926700592041,134400
2019-05-14,23.10943396798126,23.27484893798828,156500
2019-05-15,23.177545094346655,23.41107177734375,118000
2019-05-16,23.41107272149775,23.255388259887695,272000
2019-05-17,23.012131382409912,22.924558639526367,121900
2019-05-20,22.739680940156816,22.545074462890625,209300
2019-05-21,22.759138709380025,22.88563346862793,39000
2019-05-22,22.72022061452445,22.768871307373047,39200
2019-05-23,22.515885039000114,22.428312301635742,128400
2019-05-24,22.6034567911838,22.53534507751465,42500
2019-05-28,22.583997312286314,22.243438720703125,74600
2019-05-29,22.12667284419071,22.175325393676758,70000
2019-05-30,22.253167371676774,22.29208755493164,50900
2019-05-31,22.000180911958097,21.805574417114258,85500
2019-06-03,21.795844732412114,21.863956451416016,80800
2019-06-04,22.09748232781472,22.379661560058594,95400
2019-06-05,22.593726133208285,22.43804168701172,69600
2019-06-06,22.564536313846943,22.603456497192383,125900
2019-06-07,22.73968066436074,22.875904083251953,50400
2019-06-10,22.982937983155495,22.973207473754883,89000
2019-06-11,23.177541235090054,23.099699020385742,54000
2019-06-12,23.08997449418673,22.982942581176758,61300
2019-06-13,23.051051699667553,23.070510864257812,55100
2019-06-14,22.866175976960015,22.691030502319336,44100
2019-06-17,22.73968319663053,22.788333892822266,73800
2019-06-18,23.002399094558175,23.284578323364258,134400
2019-06-19,23.29430731621506,23.313766479492188,64300
2019-06-20,23.673785324291217,23.61540412902832,49800
2019-06-21,23.61540522670056,23.34295654296875,39500
2019-06-24,23.38295399389426,23.265893936157227,40400
2019-06-25,23.226870554621765,22.875688552856445,55200
2019-06-26,23.11956859354714,23.080547332763672,207700
2019-06-27,23.21711736157007,23.265893936157227,48700
2019-06-28,23.32442742095531,23.382957458496094,44400
2019-07-01,23.968262030957,23.753650665283203,143200
2019-07-02,23.75364799074881,23.792667388916016,64400
2019-07-03,23.83169097095379,23.870710372924805,31500
2019-07-05,23.80242511372307,23.827789306640625,38500
2019-07-08,23.724383114391852,23.587812423706055,77300
2019-07-09,23.50001951957643,23.72438621520996,230500
2019-07-10,23.890221413748275,23.8512020111084,82900
2019-07-11,23.929239155775864,23.78291130065918,49600
2019-07-12,23.88046466210592,24.0755672454834,59800
2019-07-15,24.143851100164998,24.153606414794922,69800
2019-07-16,24.16336394835197,24.03654670715332,62300
2019-07-17,24.046303934065755,23.93899917602539,65900
2019-07-18,23.899977910820652,23.93899917602539,43800
2019-07-19,24.036544318057746,23.860952377319336,32700
2019-07-22,23.870709234705192,23.831689834594727,45000
2019-07-23,23.958504968486853,24.14385223388672,68600
2019-07-24,24.143853167207006,24.543811798095703,71900
2019-07-25,24.543811743410526,24.397485733032227,62800
2019-07-26,24.514545850426174,24.519424438476562,76300
2019-07-29,24.573079244385806,24.51454734802246,75000
2019-07-30,24.338956833274278,24.387731552124023,63800
2019-07-31,24.504790298928118,24.153606414794922,192900
2019-08-01,24.153607848316334,23.929241180419922,113200
2019-08-02,23.753649788323674,23.548791885375977,110300
2019-08-05,23.129326209121793,22.86594009399414,156600
2019-08-06,23.207365760466356,23.168344497680664,72500
2019-08-07,22.992749942612996,23.304912567138672,53000
2019-08-08,23.490260483299856,23.82193374633789,90100
2019-08-09,23.724385398402106,23.519529342651367,53100
2019-08-12,23.43173478064786,23.197612762451172,41800
2019-08-13,23.168346164599686,23.578060150146484,55300
2019-08-14,23.17810044536311,22.836671829223633,78300
2019-08-15,22.826913345990047,22.60254669189453,57100
2019-08-16,22.817160117454428,22.992752075195312,48900
2019-08-19,23.34393728341316,23.275651931762695,56000
2019-08-20,23.265895792607466,23.119569778442383,34600
2019-08-21,23.31467056274414,23.31467056274414,34800
2019-08-22,23.4122192207995,23.353689193725586,48300
2019-08-23,23.256139052586608,22.592792510986328,85100
2019-08-26,22.81716306814562,22.69034767150879,47400
2019-08-27,22.807404588566726,22.50499725341797,41300
2019-08-28,22.45622264061503,22.70009994506836,39100
2019-08-29,22.992750997088294,23.10005760192871,60200
2019-08-30,23.148831180459183,23.109811782836914,29500
2019-09-03,23.022019111236997,22.836671829223633,49300
2019-09-04,23.080544712108843,23.143953323364258,31300
2019-09-05,23.392712859851507,23.578060150146484,80700
2019-09-06,23.626832649422337,23.695119857788086,44200
2019-09-09,23.821936379015465,23.734140396118164,136300
2019-09-10,23.773159508773176,24.046300888061523,41400
2019-09-11,24.15360758716852,24.522350311279297,89600
2019-09-12,24.719407268255843,24.660877227783203,83700
2019-09-13,24.660874863166875,24.48528289794922,61000
2019-09-16,24.38773277078135,24.621854782104492,72600
2019-09-17,24.54749539955677,24.52792739868164,33500
2019-09-18,24.52792602882161,24.400737762451172,49800
2019-09-19,24.488794136972245,24.35181999206543,96500
2019-09-20,24.527926204821703,24.322467803955078,42400
2019-09-23,24.332250065363727,24.24419593811035,80300
2019-09-24,24.3811706386105,23.901765823364258,69500
2019-09-25,23.97025278215263,24.263765335083008,33400
2019-09-26,24.273548669154394,24.146360397338867,29100
2019-09-27,24.19527959066862,23.891983032226562,47300
2019-09-30,24.009390719531375,23.940902709960938,35700
2019-10-01,23.98981863340236,23.3587646484375,65200
2019-10-02,23.18755200694388,23.060361862182617,37800
2019-10-03,23.099496926466145,23.227663040161133,24600
2019-10-04,23.36365582009336,23.58868408203125,27800
2019-10-07,23.5397651134101,23.65717124938965,50800
2019-10-08,23.559335044423747,23.119064331054688,60300
2019-10-09,23.334306382163128,23.275604248046875,45900
2019-10-10,23.353873507727513,23.34408950805664,35000
2019-10-11,23.627818565037426,23.755008697509766,78700
2019-10-14,23.755008171486917,23.666954040527344,27500
2019-10-15,23.784359696510172,24.009387969970703,35700
2019-10-16,24.009386192958093,23.931114196777344,51600
2019-10-17,24.14635901532964,24.234413146972656,55800
2019-10-18,24.22462793958581,24.24419593811035,30700
2019-10-21,24.371386284334584,24.488792419433594,63900
2019-10-22,24.547492962371297,24.439870834350586,64400
2019-10-23,24.390956363984188,24.302902221679688,42000
2019-10-24,24.18549276001384,23.85284423828125,60500
2019-10-25,23.76479388298138,23.960468292236328,78000
2019-10-28,24.12679379081016,24.165929794311523,61700
2019-10-29,24.107223863034076,23.95068359375,41600
2019-10-30,23.95068327167395,23.999603271484375,46600
2019-10-31,24.028954104356945,24.009387969970703,42900
2019-11-01,24.087655492804267,24.21484375,69000
2019-11-04,24.45943986841502,24.508358001708984,94800
2019-11-05,24.508358349080577,24.6746826171875,77000
2019-11-06,24.674680196458272,24.479005813598633,46400
2019-11-07,24.674685591322117,24.63555145263672,73300
2019-11-08,24.655118540388624,24.919279098510742,103800
2019-11-11,24.831222722425835,24.86057472229004,40700
2019-11-12,24.938845044436857,24.88992691040039,77100
2019-11-13,24.78230304651808,24.811655044555664,71400
2019-11-14,24.704034267099175,24.508358001708984,75000
2019-11-15,24.655118902962954,24.762739181518555,62900
2019-11-18,24.733389784820027,24.557281494140625,59300
2019-11-19,24.664899853065037,24.449657440185547,97300
2019-11-20,24.35182157591297,24.185497283935547,88500
2019-11-21,24.136574472575745,24.03873634338379,79500
2019-11-22,24.087659468307752,24.136577606201172,59500
2019-11-25,24.263764977339378,24.420305252075195,62300
2019-11-26,24.43008840719924,24.38117027282715,70000
2019-11-27,24.390951688174344,24.479005813598633,58400
2019-11-29,24.459443535052873,24.371389389038086,53100
2019-12-02,24.39095286203199,24.03873634338379,105900
2019-12-03,23.82349638320273,23.911550521850586,146800
2019-12-04,23.970252990722656,23.970252990722656,40200
2019-12-05,24.068091683953444,23.84306526184082,219800
2019-12-06,23.970252631653853,24.126792907714844,95200
2019-12-09,24.156141768979417,24.02895164489746,57600
2019-12-10,24.087657041127205,24.048521041870117,70600
2019-12-11,24.1365763746039,24.361602783203125,78200
2019-12-12,24.430088054817627,24.86057472229004,164300
2019-12-13,24.919276155454593,24.85079002380371,102400
2019-12-16,25.085600425237978,25.173654556274414,229000
2019-12-17,25.23236083984375,25.23236083984375,182000
2019-12-18,25.300842285156254,25.30084228515625,183800
2019-12-19,25.330197779561512,25.457387924194336,144500
2019-12-20,25.574792861938477,25.574792861938477,165400
2019-12-23,25.63349654062642,25.62371253967285,202800
2019-12-24,25.721547555228792,25.633493423461914,153500
2019-12-26,25.69429583575527,25.743330001831055,103000
2019-12-27,25.831593044871152,25.69429588317871,113200
2019-12-30,25.704106566780755,25.684494018554688,116500
2019-12-31,25.64526209119203,25.704103469848633,124500
2020-01-02,25.919859580056187,26.03754234313965,263900
2020-01-03,25.802174802574733,25.782562255859375,196700
2020-01-06,25.615841852808423,25.751176834106445,174500
2020-01-07,25.821788016000863,25.85120964050293,217500
2020-01-08,25.88063117558356,25.998315811157227,250200
