Date,Open,Close,Volume
2018-01-02,48.50242076750993,49.3868522644043,35561600
2018-01-03,50.563606829898696,52.637184143066406,91470400
2018-01-04,53.45224778424466,52.91465377807617,58326800
2018-01-05,53.06329746996587,53.363059997558594,58012400
2018-01-08,54.60176151040165,54.998146057128906,88121600
2018-01-09,55.052646907861664,54.983280181884766,49700000
2018-01-10,54.05673771384546,55.41434860229492,58266400
2018-01-11,55.7413589480969,55.5134391784668,40603200
2018-01-12,55.39453346900775,55.24093246459961,35991600
2018-01-16,55.50602026286803,54.52992630004883,70234800
2018-01-17,54.676083645324184,55.6719970703125,53840800
2018-01-18,55.47876852969441,55.602638244628906,40863200
2018-01-19,56.506878134438814,57.0073127746582,60938000
2018-01-22,57.08658561701133,57.89421844482422,55094400
2018-01-23,58.42933418005527,59.187416076660156,47522800
2018-01-24,59.21962344806967,58.41695022583008,57997200
2018-01-25,58.96198356892834,58.55321502685547,40988400
2018-01-26,58.99170853534762,60.282432556152344,51635600
2018-01-29,60.13625951553198,61.15446853637695,45511600
2018-01-30,59.73244512115135,60.13130569458008,57083200
2018-01-31,60.88691245036572,60.894344329833984,47857600
2018-02-01,59.09080257885407,59.58132553100586,51922400
2018-02-02,58.71423621731542,57.85210418701172,71846400
2018-02-05,56.236840561646254,52.9419059753418,116520400
2018-02-06,50.63793296820227,55.88505554199219,111480000
2018-02-07,56.87600618554036,56.682769775390625,80293200
2018-02-08,57.94128776504599,53.88827133178711,114400000
2018-02-09,59.023916913139374,57.495365142822266,167460400
2018-02-12,58.30794218132635,56.49201202392578,109317200
2018-02-13,56.12783479466534,57.631614685058594,62552400
2018-02-14,57.22779464420418,59.80923843383789,74498800
2018-02-15,60.64412444156455,61.0677604675293,69890000
2018-02-16,60.795240516571894,60.40876770019531,63765600
2018-02-20,60.63421248310815,61.70692443847656,68624000
2018-02-21,62.353532103829956,59.83154296875,89229200
2018-02-22,60.17115286706669,60.027374267578125,53436400
2018-02-23,60.62728514180691,60.96441650390625,41530000
2018-02-26,61.42797570519046,61.125545501708984,46931200
2018-02-27,60.857823382026346,60.99664306640625,45543600
2018-02-28,61.10572029145296,59.99020004272461,52311600
2018-03-01,59.967885052629505,57.56332015991211,104012000
2018-03-02,56.484975884253274,58.636688232421875,91342800
2018-03-05,58.13347075040707,58.41606903076172,62077600
2018-03-06,59.271304550639066,60.02985763549805,63680800
2018-03-07,58.99861762965586,59.95052719116211,58120800
2018-03-08,60.22569863103735,59.78692626953125,41191200
2018-03-09,60.26288029661204,60.81568145751953,50552400
2018-03-12,61.22965319611338,61.91383743286133,60506000
2018-03-13,62.342702956860144,61.40566635131836,61977200
2018-03-14,61.83699382448477,61.66099166870117,50549600
2018-03-15,61.79733129113078,61.80972671508789,40195200
2018-03-16,61.9733279432915,62.092315673828125,39945600
2018-03-19,61.522166658374495,59.74229431152344,71377200
2018-03-20,59.77204876734424,61.86922836303711,55469600
2018-03-21,61.80477635007135,61.61637496948242,43868800
2018-03-22,60.98177424917107,59.95301818847656,55119600
2018-03-23,60.08935316143951,57.7517204284668,73562000
2018-03-26,58.99861364586889,60.60496139526367,61142400
2018-03-27,61.41557931924638,55.904911041259766,140900000
2018-03-28,55.5603399849944,54.87119674682617,94590400
2018-03-29,55.5553809232905,57.40962219238281,91662800
2018-04-02,56.7031258629435,54.79682540893555,92209200
2018-04-03,56.470108054876796,55.862770080566406,66743200
2018-04-04,53.29955166685453,56.083396911621094,78916800
2018-04-05,56.66841796050354,54.87862777709961,70124000
2018-04-06,53.84986607084005,53.11114501953125,66298800
2018-04-09,53.743283793902755,53.398712158203125,49952400
2018-04-10,55.70659884133299,56.497379302978516,76167600
2018-04-11,56.3486408483288,56.083396911621094,46024400
