Date,Open,Close,Volume
2018-01-02,40.68604997321431,41.188167572021484,102223600
2018-01-03,41.25272042855563,41.18098831176758,118071600
2018-01-04,41.25510991312465,41.37227249145508,89738400
2018-01-05,41.47030866131852,41.84331130981445,94640000
2018-01-08,41.68789291381835,41.68789291381836,82271200
2018-01-09,41.7357125922796,41.683109283447266,86336000
2018-01-10,41.40335628688573,41.67354202270508,95839600
2018-01-11,41.74527646840494,41.91025924682617,74670800
2018-01-12,42.12545056987537,42.34303665161133,101672400
2018-01-16,42.53671264241291,42.127845764160156,118263600
2018-01-17,42.11827736801697,42.823638916015625,137547200
2018-01-18,42.888201988306584,42.861900329589844,124773600
2018-01-19,42.70648802274239,42.670623779296875,129700400
2018-01-22,42.39325006037167,42.32151794433594,108434400
2018-01-23,42.39324710785996,42.331077575683594,130756400
2018-01-24,42.38130141039136,41.65681457519531,204420400
2018-01-25,41.726150909499026,40.9131965637207,166116000
2018-01-26,41.125993598443564,41.00883102416992,156572000
2018-01-29,40.686052289822634,40.1600227355957,202561600
2018-01-30,39.57899043432268,39.923301696777344,184192800
2018-01-31,39.89938523535057,40.03328323364258,129915600
2018-02-01,39.971119909087804,40.116973876953125,188923200
2018-02-02,39.69137259510076,38.37629699707031,346375200
2018-02-05,38.04153974739296,37.417476654052734,290954000
2018-02-06,37.020566998630606,38.981224060058594,272975200
2018-02-07,38.995585276279535,38.14676284790039,206434400
2018-02-08,38.32608176924097,37.097084045410156,217562000
2018-02-09,37.7092841707114,37.55083084106445,282690400
2018-02-12,38.05259915422555,39.06333541870117,243278000
2018-02-13,38.88087249111273,39.45466232299805,130196800
2018-02-14,39.14255759446601,40.18210220336914,162579600
2018-02-15,40.76309568516536,41.53135299682617,204588800
2018-02-16,41.38010033261526,41.39690399169922,160704400
2018-02-20,41.30566743694888,41.257652282714844,135722000
2018-02-21,41.492934968987164,41.070396423339844,149886400
2018-02-22,41.24565663945227,41.41371154785156,123967600
2018-02-23,41.69460338615796,42.133949279785156,135249600
2018-02-26,42.33801491905849,42.96702194213867,152648800
2018-02-27,42.99823207362656,42.82777404785156,155712400
2018-02-28,43.03664900469508,42.76295852661133,151128400
2018-03-01,42.86378812115307,42.01390838623047,195208000
2018-03-02,41.48574455941912,42.30441665649414,153816000
2018-03-05,42.06433470714894,42.450862884521484,113605600
2018-03-06,42.71255209248591,42.414852142333984,95154000
2018-03-07,41.99950426095151,42.02111053466797,126814000
2018-03-08,42.129153762066025,42.479671478271484,95096400
2018-03-09,42.72455281244251,43.209510803222656,128740800
2018-03-12,43.283931268149736,43.62724685668945,128828400
2018-03-13,43.836110786149824,43.20710372924805,126774000
2018-03-14,43.291137161418696,42.839786529541016,117473600
2018-03-15,42.854191108631134,42.890201568603516,90975200
2018-03-16,42.89019639899791,42.738948822021484,157618800
2018-03-19,42.570899120539295,42.0859375,133787200
2018-03-20,42.07152557373047,42.07152557373047,78597600
2018-03-21,42.023512884432876,41.11841583251953,148219600
2018-03-22,40.81351596104522,40.53742599487305,165963200
2018-03-23,40.42697866624011,39.59870529174805,164115200
2018-03-26,40.35016553402877,41.478538513183594,150164800
2018-03-27,41.697005483049246,40.414981842041016,163690400
2018-03-28,40.153295617369174,39.96843338012695,166674000
2018-03-29,40.287738743265656,40.28053665161133,153594000
2018-04-02,40.00683977898578,40.016441345214844,150347200
2018-04-03,40.24692707006697,40.42698669433594,121112000
2018-04-04,39.58430506659304,41.20003890991211,138422000
2018-04-05,41.432915255909045,41.48573303222656,107732800
2018-04-06,41.04639227352026,40.42458724975586,140021200
2018-04-09,40.784702675628395,40.82551574707031,116070800
2018-04-10,41.533756823078726,41.59377670288086,113634400
2018-04-11,41.348892756985734,41.39931106567383,89726400
2018-04-12,41.63218091297444,41.807437896728516,91557200
2018-04-13,41.9610899418941,41.9490852355957,100497200
2018-04-16,42.021108638428515,42.21077346801758,86313600
2018-04-17,42.37163559185539,42.79177474975586,106421600
2018-04-18,42.688533839710146,42.695735931396484,83018000
2018-04-19,41.71620727131938,41.48573303222656,139235200
2018-04-20,40.95756165568992,39.785972595214844,261964400
2018-04-23,40.05246374911026,39.670738220214844,146062000
2018-04-24,39.77396915154743,39.118553161621094,134768000
2018-04-25,39.04172749988365,39.28900909423828,113528400
2018-04-26,39.401848127544,39.42585754394531,111852000
2018-04-27,39.3730315956188,38.96969985961914,142623200
2018-04-30,38.92407953320146,39.6755256652832,169709600
2018-05-01,39.95163197623844,40.59744644165039,214277600
2018-05-02,42.06913688383368,42.390846252441406,266157600
2018-05-03,42.22518383391737,42.4676628112793,136272800
2018-05-04,42.794175389166355,44.133819580078125,224805200
2018-05-07,44.45792395282895,44.453125,169805600
2018-05-08,44.41231012732053,44.66679382324219,113611200
2018-05-09,44.78682892673025,44.981292724609375,92844800
2018-05-10,45.0725225840679,45.62470245361328,111957200
2018-05-11,45.66809027014716,45.4511833190918,104848800
2018-05-14,45.55239938997699,45.34513473510742,83115200
2018-05-15,45.014966273391764,44.93302536010742,94780800
2018-05-16,44.84385361220409,45.35237121582031,76732400
2018-05-17,45.3089847980881,45.06557083129883,69176000
2018-05-18,45.11377341924562,44.90168762207031,73190800
2018-05-21,45.30898888466005,45.219818115234375,73603200
2018-05-22,45.40057504005028,45.10654830932617,60962800
2018-05-23,44.91132891939884,45.395748138427734,80233600
2018-05-24,45.494560485561024,45.34513473510742,92936000
2018-05-25,45.36442292594945,45.44877624511719,69844000
2018-05-29,45.2125867728102,45.28488540649414,90056400
2018-05-30,45.24150946004875,45.1884880065918,74762000
2018-05-31,45.12100492303013,45.036651611328125,109931200
2018-06-01,45.30658454792467,45.848846435546875,93770000
2018-06-04,46.18624881655244,46.23204040527344,105064800
2018-06-05,46.53088713508978,46.58872604370117,86264000
2018-06-06,46.665844923609875,46.75019454956055,83734400
2018-06-07,46.78876739299619,46.62488555908203,85388800
2018-06-08,46.072970187287964,46.20070266723633,106627200
2018-06-11,46.11635599195123,46.087432861328125,73234000
2018-06-12,46.12599770891045,46.340492248535156,67644400
2018-06-13,46.374230872190296,45.95970153808594,86553600
2018-06-14,46.16456056401708,45.98380661010742,86440400
2018-06-15,45.79822181948587,45.51142501831055,246876800
2018-06-18,45.28006673201246,45.48733139038086,73939600
2018-06-19,44.619716109194485,44.75226974487305,134314000
2018-06-20,44.911329931427225,44.947479248046875,82514800
2018-06-21,45.12823233669348,44.696834564208984,102847600
2018-06-22,44.85589792954754,44.56669235229492,108801600
2018-06-25,44.20036228324401,43.903926849365234,126652400
2018-06-26,44.10154869488192,44.44859313964844,98276800
2018-06-27,44.64139954272625,44.38352584838867,101141200
2018-06-28,44.36907220784653,44.706478118896484,69460800
2018-06-29,44.896879937911535,44.61249542236328,90950800
2018-07-02,44.30158457398583,45.111358642578125,70925200
2018-07-03,45.2583804918882,44.32569122314453,55819200
2018-07-05,44.64863626990777,44.682376861572266,66416800
2018-07-06,44.687189917395344,45.301753997802734,69940800
2018-07-09,45.67049619927411,45.930782318115234,79026400
2018-07-10,45.962116811429915,45.8753547668457,63756400
2018-07-11,45.429493349010116,45.28007125854492,75326000
2018-07-12,45.677726274221214,46.03923416137695,72164400
2018-07-13,46.051286616917196,46.11153793334961,50055600
2018-07-16,46.15733212358198,46.010318756103516,60172400
2018-07-17,45.73074137750883,46.14044952392578,62138000
2018-07-18,46.2199861852664,45.88739776611328,65573600
2018-07-19,45.71628137733974,46.244083404541016,81147200
2018-07-20,46.21999098962746,46.1380500793457,82704800
2018-07-23,45.954886910805854,46.17902374267578,63957600
2018-07-24,46.38146156921363,46.514015197753906,74791600
2018-07-25,46.528472756583476,46.95264434814453,66839600
2018-07-26,46.90203417872977,46.805633544921875,76304000
2018-07-27,46.9936130842469,46.02717971801758,96096000
2018-07-30,46.2489119680354,45.76931381225586,84118000
2018-07-31,45.86330565588608,45.86089324951172,157492000
2018-08-01,47.99138350210039,48.562564849853516,271742800
2018-08-02,48.34084077023153,49.982086181640625,249616000
2018-08-03,49.89531942507586,50.126686096191406,133789600
2018-08-06,50.1290931315235,50.38697052001953,101701600
2018-08-07,50.44723133461777,49.914608001708984,102349600
2018-08-08,49.65913199336016,49.94833755493164,90102000
2018-08-09,50.49783083897812,50.34117889404297,93970400
2018-08-10,50.15012044595761,50.19123458862305,98444800
2018-08-13,50.62173082683466,50.515316009521484,103563600
2018-08-14,50.82730519635097,50.728145599365234,82992000
2018-08-15,50.599960632828356,50.846649169921875,115230400
2018-08-16,51.211838087816005,51.59154510498047,114001600
2018-08-17,51.62056910692694,52.621829986572266,141708000
2018-08-20,52.747593114384415,52.109107971191406,121150800
2018-08-21,52.43318561089231,52.00752639770508,104639200
2018-08-22,51.78019150251704,52.00994873046875,76072400
2018-08-23,51.91320630871177,52.116363525390625,75532800
2018-08-24,52.38481904480954,52.278404235839844,73905600
2018-08-27,52.51783268234171,52.70889663696289,82100400
2018-08-28,52.967678375841125,53.13455581665039,91107200
2018-08-29,53.24338853853123,53.927825927734375,109019200
2018-08-30,53.99312093263389,54.423614501953125,195175200
2018-08-31,54.78155793209152,55.052433013916016,173360400
2018-09-04,55.24107428128675,55.228981018066406,109560400
2018-09-05,55.381343545936474,54.86861801147461,133332000
2018-09-06,54.71383383354143,53.956844329833984,137160000
2018-09-07,53.65452957775245,53.52151107788086,150479200
2018-09-10,53.43686595544642,52.803218841552734,158066000
2018-09-11,52.72582724619353,54.13823699951172,142996000
2018-09-12,54.40184918161087,53.46588897705078,197114800
2018-09-13,54.05842599686674,54.75737380981445,166825600
2018-09-14,54.59774615704692,54.13581085205078,127997200
2018-09-17,53.72708445571098,52.69438552856445,148780400
2018-09-18,52.67261650635834,52.78145217895508,126286800
2018-09-19,52.84433465997293,52.81289291381836,108495200
2018-09-20,53.26515332487169,53.21436309814453,106435200
2018-09-21,53.39575047314484,52.641178131103516,384986800
2018-09-24,52.438023631608495,53.39816665649414,110773600
2018-09-25,53.14664719206419,53.73676300048828,98217600
2018-09-26,53.44896668119259,53.308692932128906,95938800
2018-09-27,54.13099299846131,54.40428161621094,120724800
2018-09-28,54.36557217250593,54.595333099365234,91717600
2018-10-01,55.12982146843129,54.96294403076172,94403200
2018-10-02,54.960528439726254,55.45148468017578,99152800
2018-10-03,55.63770836184175,56.12624740600586,114619200
2018-10-04,55.81425324756005,55.13949203491211,128168000
2018-10-05,55.13224257792415,54.24464797973633,134322000
2018-10-08,53.74160644352341,54.118892669677734,118655600
2018-10-09,54.08744198305582,54.86861801147461,107564000
2018-10-10,54.52761563464361,52.32677459716797,167962400
2018-10-11,51.88176513647017,51.86483383178711,212497600
2018-10-12,53.30869070500674,53.7174186706543,161351600
2018-10-15,53.48765906943362,52.568626403808594,123164000
2018-10-16,52.9483224776703,53.727081298828125,116736000
2018-10-17,53.76336155513552,53.49490737915039,91541600
2018-10-18,52.68954516100534,52.24454116821289,130325200
2018-10-19,52.73791668813537,53.04022979736328,132314800
2018-10-22,53.156315841327725,53.36430740356445,115168400
2018-10-23,52.19859593578166,53.86736297607422,155071200
2018-10-24,53.83592635499529,52.01962661743164,163702000
2018-10-25,52.65327811300624,53.15874481201172,119423200
2018-10-26,52.21552107530051,52.31226348876953,189033600
2018-10-29,53.0112051846131,51.330345153808594,183742000
2018-10-30,51.066727323176835,51.586708068847656,146640000
2018-10-31,52.4525260043303,52.93138885498047,153435600
2018-11-01,52.97734915011683,53.744014739990234,233292800
2018-11-02,50.67977431754303,50.179141998291016,365314800
2018-11-05,49.41005897980612,48.754642486572266,264654800
2018-11-06,48.8344507256274,49.28187561035156,127531600
2018-11-07,49.81395192392083,50.77651596069336,133697600
2018-11-08,50.96096221282969,50.59934997558594,101450400
2018-11-09,49.88582862640031,49.62371826171875,137463200
2018-11-12,48.296176579797844,47.12396240234375,204542000
2018-11-13,46.50752280852881,46.65313720703125,187531600
2018-11-14,47.05843584270515,45.33530807495117,243204000
2018-11-15,45.721186507888554,46.454124450683594,185915200
2018-11-16,46.23327200145831,46.96863555908203,147713200
