Date,Open,Close,Volume
2018-01-02,57.39378819642158,58.12480545043945,6329600
2018-01-03,58.142645176649566,58.784515380859375,6844200
2018-01-04,58.99846636394694,58.864742279052734,5060100
2018-01-05,58.87365741606972,59.256996154785156,5421800
2018-01-08,59.06087050049038,59.078697204589844,4266900
2018-01-09,58.51706958120649,58.187217712402344,7632300
2018-01-10,58.37443051861214,58.17830276489258,6569300
2018-01-11,58.124808553044325,58.32985305786133,4233100
2018-01-12,58.49031517672198,58.28527069091797,5007200
2018-01-16,59.04304143060689,60.84383773803711,24478800
2018-01-17,61.08453635150162,60.6387939453125,12559100
2018-01-18,60.39809064740539,60.6655387878418,6797900
2018-01-19,60.6566276550293,60.6566276550293,8864300
2018-01-22,60.45158421989147,61.21826171875,8566200
2018-01-23,61.155856405184764,60.924068450927734,7825600
2018-01-24,60.79925508008971,60.60313415527344,12383100
2018-01-25,60.74577488053893,60.103904724121094,9122200
2018-01-26,60.56748346648009,61.09345626831055,7919000
2018-01-29,60.7636098649346,60.0147590637207,9745300
2018-01-30,60.11282897010949,59.72057342529297,8059500
2018-01-31,60.21980109721705,60.84383773803711,13915600
2018-02-01,59.7294836681853,59.55118942260742,16838500
2018-02-02,58.99846976493176,58.90040588378906,10971700
2018-02-05,59.10543732016553,55.031349182128906,35996000
2018-02-06,55.548428843410335,57.4116325378418,24458700
2018-02-07,57.2511679339684,57.98218536376953,15021200
2018-02-08,57.61665723694519,55.64647674560547,13451600
2018-02-09,56.11897083412286,57.04611587524414,23095000
2018-02-12,57.84845349674071,58.5349006652832,13692100
2018-02-13,58.15155686582153,58.57054901123047,7695900
2018-02-14,58.08024564128804,59.36397933959961,10370900
2018-02-15,59.176764680787,58.19613265991211,15548400
2018-02-16,57.741469498170815,57.81278991699219,11760300
2018-02-20,56.17245774754676,57.04611587524414,27494600
2018-02-21,56.2705235277381,56.5201416015625,14895600
2018-02-22,56.29726311257753,55.43252182006836,11722300
2018-02-23,55.994166231493324,56.448822021484375,6762200
2018-02-26,57.545350011802135,59.7116584777832,27374300
2018-02-27,60.242141688697686,59.64870834350586,14326000
2018-02-28,59.97239979934127,58.443870544433594,9582100
