Date,Open,Close,Volume
2018-01-02,34.605046455064596,36.40485763549805,11994700
2018-01-03,36.852384646869886,36.472965240478516,12109800
2018-01-04,36.72590779875442,36.8426513671875,9990200
2018-01-05,36.8912872879211,37.44582748413086,12323900
2018-01-08,37.70850226247143,38.3505973815918,11371000
2018-01-09,38.039287901271635,37.36800765991211,11218900
2018-01-10,37.04695845780701,38.136573791503906,12171000
2018-01-11,38.31168598568933,38.4478874206543,9626900
2018-01-12,38.42843573238875,38.07820129394531,8592100
2018-01-16,37.91280944118405,37.62094497680664,10888400
2018-01-17,37.737693769434216,38.243587493896484,9067400
2018-01-18,38.09765431796307,37.9711799621582,6913000
2018-01-19,38.087931140956115,37.718238830566406,10371900
2018-01-22,37.796063695695764,38.243587493896484,9498700
2018-01-23,38.24358989952451,38.973243713378906,16908200
2018-01-24,39.30401716146814,38.9051399230957,9766300
2018-01-25,39.31374508377208,39.17754364013672,11284900
2018-01-26,39.401306843529504,39.8390998840332,7201900
2018-01-29,39.64451460922391,40.03366470336914,10239900
2018-01-30,39.566685568565276,37.56257247924805,15960200
2018-01-31,37.99063118821197,36.39512252807617,17760200
2018-02-01,36.16163849777832,35.6168327331543,16550400
2018-02-02,35.023382835407624,33.64190673828125,13554100
2018-02-05,32.78578062299992,33.09709930419922,13436200
2018-02-06,32.639840511908446,34.35209655761719,12849000
2018-02-07,34.19644193914707,34.371559143066406,11139000
2018-02-08,34.48846965139536,33.0758056640625,13681300
2018-02-09,33.56294062137335,33.35834884643555,13206900
2018-02-12,33.8552041231589,35.287353515625,12865800
2018-02-13,35.11198826115834,35.8524169921875,11624700
2018-02-14,35.599115844689315,37.69375228881836,12010500
2018-02-15,38.151639894213744,37.986019134521484,11143900
2018-02-16,38.0055101786359,43.59770965576172,38978700
2018-02-20,42.30195478215529,43.67565155029297,27984700
2018-02-21,43.841273706572,41.756378173828125,16124300
2018-02-22,42.2240141386041,41.87328338623047,11562900
2018-02-23,42.15582470501411,42.39938735961914,9598700
2018-02-26,43.92895482958996,43.22749328613281,14485000
2018-02-27,43.07161518807102,42.86702346801758,8783300
2018-02-28,43.276200892168916,42.38963317871094,8733700
2018-03-01,44.21148131151235,44.82525634765625,40853400
2018-03-02,43.84126488942169,44.221221923828125,21324600
2018-03-05,43.37363248786502,43.59770965576172,13108300
