Date,Open,Close,Volume
2018-01-02,163.45956564521654,166.992431640625,953400
2018-01-03,167.90195814859814,169.91253662109375,442300
2018-01-04,171.16673052983876,170.86993408203125,445000
2018-01-05,171.63589450404157,171.84652709960938,390200
2018-01-08,171.96142765063558,173.1964874267578,540900
2018-01-09,173.65603222554833,171.4922637939453,488200
2018-01-10,169.54870781724586,169.43382263183594,676800
2018-01-11,169.9795610428338,170.44869995117188,349100
2018-01-12,170.63059905254042,171.36781311035156,367300
2018-01-16,172.82308296821856,171.9326934814453,487500
2018-01-17,173.54114624718775,176.9208221435547,378900
2018-01-18,176.86337010691747,177.71546936035156,1054600
2018-01-19,178.5197135291737,177.8973846435547,396200
2018-01-22,178.23250620838246,179.21864318847656,415900
2018-01-23,180.07074573892294,180.65476989746094,489000
2018-01-24,178.78779215295293,176.51870727539062,1002000
2018-01-25,178.44309699817714,173.4549560546875,751600
2018-01-26,175.80063412773882,178.9984130859375,555900
2018-01-29,178.34741572895174,178.73995971679688,542000
2018-01-30,176.16446469943529,175.18789672851562,649500
2018-01-31,177.24635397632827,176.6144561767578,387900
2018-02-01,175.20704421391298,175.74319458007812,418500
2018-02-02,174.2975547326613,171.01361083984375,1080600
2018-02-05,168.47640851965335,162.96170043945312,1305200
2018-02-06,160.46286568871724,168.85939025878906,1348500
2018-02-07,167.75833318915556,165.24032592773438,1087400
2018-02-08,166.01582270940295,158.29905700683594,1387400
2018-02-09,161.89901427352217,162.85643005371094,1982600
2018-02-12,165.02018269000803,165.98716735839844,985400
2018-02-13,164.94352465398535,165.79562377929688,493900
2018-02-14,164.50314747316688,169.68275451660156,399700
2018-02-15,171.28163095126746,171.70289611816406,577500
2018-02-16,170.85085599775516,171.0902099609375,309900
2018-02-20,170.55399845930168,174.11558532714844,835800
2018-02-21,175.07300398030418,172.11459350585938,478500
2018-02-22,173.11030919468942,171.73162841796875,486900
2018-02-23,173.56029194060548,175.40811157226562,474900
2018-02-26,176.451701631978,179.18991088867188,363500
2018-02-27,179.26651613585284,178.5963134765625,456400
2018-02-28,179.8505448367065,177.00701904296875,422200
2018-03-01,177.62930003394513,174.21133422851562,950100
2018-03-02,172.2390699149451,177.16976928710938,464200
2018-03-05,176.2218887062615,178.75904846191406,417000
2018-03-06,180.46328016871863,181.4494171142578,593000
2018-03-07,179.5632980152007,182.03343200683594,389100
2018-03-08,183.10573943745823,182.19619750976562,382400
2018-03-09,183.66105262136645,185.97799682617188,528800
2018-03-12,187.34709504737754,187.9502716064453,620100
2018-03-13,187.34707748369735,185.04928588867188,1410000
2018-03-14,186.07373022940644,185.03013610839844,547000
2018-03-15,185.5184334758938,184.88653564453125,357700
2018-03-16,185.14503783506055,184.8099365234375,345000
2018-03-19,183.1440102081884,181.28663635253906,927200
2018-03-20,181.66958506798656,182.617431640625,253600
2018-03-21,182.40682488239682,182.96212768554688,460100
2018-03-22,180.13698906606828,178.1416473388672,584000
2018-03-23,177.82508079854816,172.21319580078125,1282500
2018-03-26,176.25183412171373,179.39833068847656,799900
2018-03-27,180.77969096487354,172.79833984375,1073900
2018-03-28,171.60878835511997,169.0570526123047,993400
2018-03-29,170.19864503425006,172.7216033935547,834700
2018-04-02,171.2155134160012,166.12164306640625,793200
2018-04-03,168.19374870033758,169.26815795898438,557800
2018-04-04,164.3949082216423,171.4457550048828,674900
2018-04-05,172.52015764059945,169.6902313232422,575000
2018-04-06,167.36870329772174,164.55795288085938,393300
2018-04-09,166.49576716697408,165.59402465820312,371000
2018-04-10,169.39285586532066,170.8893585205078,634700
2018-04-11,169.93962905136001,170.9564971923828,408800
2018-04-12,172.31872312988656,174.1797637939453,637100
2018-04-13,176.21344932144683,172.89427185058594,429800
2018-04-16,173.92070631080404,173.20123291015625,283100
2018-04-17,174.57304735897995,176.4820556640625,365900
2018-04-18,175.3500753266056,174.7457275390625,484500
2018-04-19,171.3881768885507,167.1864471435547,1844300
2018-04-20,167.14809805563516,165.21031188964844,1184000
